Final Data,category,synthetic,subset
In love with these high-quality activewear pieces from brand-new label @millieandblake_ 🔥 They're super comfy and stylish at the same time- perfect for workouts or just running errands 😍#ad,True,True,train
"From workouts to lounging around, these high-performance leggings by @_fitfusion will be your new BFFs 💪🏼💕 Stay comfortable without compromising on style - available exclusively at select stores near you or online at fitfusionapparel.com.",True,True,train
"Satisfy all sweet cravings at @sugarheavenstore, where every corner is an absolute candy paradise! Explore aisles filled with colorful treats and let nostalgia take over as you indulge in sugary delights 😍🍭#sugarheavenstore",True,True,train
Loving my new phone case by@glittergirlyshop ✨ It's so pretty and sparkly - perfect for adding some glam to any outfit. Use code GLITTER10 at checkout.#glittergirlyshoppromotion,True,True,train
Exploring new flavors with these gourmet teas from @tealoversparadise ☕ Elevate your tea-drinking experience and discover your favorite blends. #tealoversparadise,True,True,train
Transforming ordinary spaces into dreamy sanctuaries using meticulously designed home decor pieces curated thoughtfullybyDreamyHomeInteriors ✨🏡 Elevate living experiences.,True,True,train
"Chasing sunsets along breathtaking coastlines wearing beautiful dresses designed by@sunsetgoddessfashion 🌅✨ Feeling like a goddess, who's ready to join me on this adventure?",True,True,train
So excited about partnering up with designer brand@luxecollections 💕Their bags are absolutely stunning - check them out if you haven't already 😉#luxecollections#ad,True,True,train
Obsessed with the new @glowupcosmetics lipstick shades! 💄 Get your hands on these beauties and thank me later. #GlowUpCosmetics #beautyobsessed,True,True,train
"Been loving my morning coffee routine lately, thanks to my amazing @nespresso machine! The frother is a game-changer too ☕️#nespressomoments #ad",True,True,train
Easter decor goals 🐰💕 Found all of these cute items at @homegoods - definitely one of my favorite stores ever 😍 How are you decorating this year? Let me know in comments below 👇🏼#homegoodshappy,True,True,train
Loving the delicate details of this jewelry set by@lunarluxcollections ✨ It's all about adding that touch of elegance to elevate any outfit❤️💍 Get yours now!,True,True,train
Outfit goals achieved thanks to this fabulous jumpsuit designed by@modishedition 😻 The perfect blend of comfort and style you need for your next night out9!,True,True,train
"Obsessed with this new fragrance from @rosesandpearls_ It's the perfect scent for springtime, fresh and floral with a hint of sweetness. Use code SPRING20 for 20% off your purchase #rosesandpearlspartner",True,True,train
Today's makeup look brought to you by the fabulous products from BellaBeauty Cosmetics 💄✨ Get your glam on! #makeuplover #beautyproducts,True,True,train
"Crushing on this chic and functional bag from @loandsons - it fits everything I need and more! Plus, use code INSTA15 to get 15% off your purchase today only at loandsons.com #LoAndSonsPartner",True,True,train
"Obsessed with my new rose gold phone case from @SparkleCaseCo ✨ Not only does it look amazing and gives me all the holiday feels, but it also protects my phone without adding bulkiness. Use code SPARKLE20 for 20% off your purchase today! 💕📱#sponsored",True,True,train
Just received this adorable personalized phone case from @styledcases and I'm in love! The quality is amazing and it adds such a unique touch to my everyday style ✨#phonecaseaddict #personalizedstyle,True,True,train
"My mornings just got better thanks to smoothies made using NutriBlend's powerful blender 💚 So convenient, so delicious! #smoothielove",True,True,train
I'm loving this gorgeous dress by @_dressmeup_ ! Going perfectly well with my accessories today ❤️ Would you wear this dress on your next night out? Let us know in comments below 👇 #dressmeupbrandambassador,True,True,train
"Nothing like a good cup of coffee to start off a busy morning ☕️ Trying out some amazing blends from@mayfaircoffeeclub- their subscription service has brought me nothing but joy (and caffeine!) every month. Highly recommend giving it a try, use code WELCOME10 for 10% off your first month 🙌🏼#MayfairCoffeeClubPartner#ad",True,True,train
Super excited to announce that I’m teaming up with@blissworld  to try their new brightening eye cream! Excited to see if it helps reduce puffiness/ dark circles under my eyes💡#thisisbliss##ad,True,True,train
"Loving this cute outfit from @styleandgraceboutique - perfect for date night or girls' night out! Check out their collection, you won't be disappointed 💖 #styleandgracepartner",True,True,train
Need some inspiration on what too read next ? Check out BookCrate’s monthly subscription service where they send books handpicked just for you ! Use Coupon: BOOKLOVER10 For $10 off -Grab yours before it's gone💫#sponsoredbyBookcrate,True,True,train
Introducing the newest addition to my skincare routine - @glowup.official’s Vitamin C Serum! My skin has been feeling so refreshed and healthy after using it for just a few days. Get 20% off your purchase with code GLOWUP20 #ad,True,True,train
"Adventure awaits - exploring hidden treasures in these stylish shoes from @urbantrailblazer 🔎✨ Perfect for urban explorers like me, who love adding an extra oomph to their outfits!",True,True,train
Obsessed with the new collection from @belladonna_fashion! Their pieces are perfect for summer adventures. #fashionfinds,True,True,train
Obsessed with these hair extensions by@dazzlinglocks. They blend so well with my natural hair and add just the right amount of length & volume 🙌😻Check them out if you want instant glam 😉💁‍♀️ ##dazzlewithdazzlinglocks#girlyglamour,True,True,train
Obsessed with the colors of this outfit from @sugarbae.clothing 💗💕 Use code INSTA20 at checkout for 20% off your order! #sugarbaeclothing #ad,True,True,train
Guys- have any of y'all heard of this game-changing brand VAI? It's a Hangover cure with all-natural ingredients and it really works! I'm definitely going to be keeping this one in my purse from now on 😂#VAIpartner,True,True,train
"Obsessed with my new statement earrings from @glimmerandglowjewels ✨ They effortlessly add a touch of elegance and sparkle to any outfit, making me feel like an absolute queen 👑💎#sparklingmoments #glimmerandglow",True,True,train
Been using this great teeth whitening kitfrom@thetoothwhiteningcompanyfor a while now 👀 My teeth are noticeably whiter and brighter since using it – thanks Tooth Whitening Company 😁#TheToothWhiteningCompany#ad,True,True,train
"Sunday mornings made even better with a delicious cup of coffee from my friends at @brewtifulmoments ☕️ Their beans are ethically sourced and roasted to perfection, giving me that perfect pick-me-up every morning! #BrewtifulMomentsCoffee",True,True,train
Loving how clean our home smells after using these cleaning supplies from @cleanoceanmovementplus 🌊Not only are they eco friendly but they do an incredible job too 💚Use promo COM2021CMOP | FOR FREE SHIPPING June16-30th Only|Limited TimeOffer|HurryUp|#CleanOceanMovementPlus Partner,True,True,train
Creating magic in the kitchen tonight using premium-quality cookware set by renowned chefs' choice: CookWell™ 😋 Let's get cooking like pros 🔪🔥#chefmode,True,True,train
Feeling like royalty in this dress from @regalcollections 👑✨ Don’t forget to use the code SPRINGSALE25 for 25% off your purchase! #regalcollections #ad,True,True,train
New obsession: personalized name necklaces by NameEngravers ✨ Such a unique way to showcase your individuality and style!,True,True,train
Calling all coffee lovers ☕️ Experience true indulgence with every sip of rich aromatic goodness from @brewandbeancoffee ❤️ Their handcrafted blends are simply irresistible! Get yours today and elevate your daily coffee routine 😍#brewandbeanlove,True,True,train
"Just got back from an amazing trip to Cabo thanks to@sandalsresorts- we stayed at their gorgeous property right on the beach, highly recommend ☀️😎#sandalsresorts#ad",True,True,train
"Just received my personalized vegan skincare set from @puregorgeouscosmetics, tailored specifically to tackle my skin concerns 😍 Excited to see visible results soon, so stay tuned for updates on this journey! ✨🌿#puregorgeousskin",True,True,train
